match_id,hero_0,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,match_time,game_stage,counter,net_worth_diff,exp_diff,score_diff,radiant_win
6166281158,sniper,drow-ranger,invoker,lion,huskar,legion-commander,phantom-lancer,undying,keeper-of-the-light,medusa,00:11:10,early game,-0.48,3924,5576,4,1.0
6166281158,sniper,drow-ranger,invoker,lion,huskar,legion-commander,phantom-lancer,undying,keeper-of-the-light,medusa,00:22:42,mid game,-0.48,14281,13105,17,1.0
6166281158,sniper,drow-ranger,invoker,lion,huskar,legion-commander,phantom-lancer,undying,keeper-of-the-light,medusa,00:27:23,late game,-0.48,16985,23290,21,1.0
6166283213,underlord,techies,phantom-assassin,dark-willow,bristleback,wraith-king,jakiro,undying,clinkz,death-prophet,00:02:00,early game,9.31,-10,-122,-1,1.0
6166283213,underlord,techies,phantom-assassin,dark-willow,bristleback,wraith-king,jakiro,undying,clinkz,death-prophet,00:25:22,mid game,9.31,11496,20479,20,1.0
6166283213,underlord,techies,phantom-assassin,dark-willow,bristleback,wraith-king,jakiro,undying,clinkz,death-prophet,00:27:35,late game,9.31,16891,29322,26,1.0
6166285256,queen-of-pain,faceless-void,ancient-apparition,slardar,ogre-magi,legion-commander,lina,skywrath-mage,lion,phantom-lancer,00:03:28,early game,-20.91,-322,-625,0,0.0
6166285256,queen-of-pain,faceless-void,ancient-apparition,slardar,ogre-magi,legion-commander,lina,skywrath-mage,lion,phantom-lancer,00:26:16,mid game,-20.91,-17557,-32527,-22,0.0
6166285256,queen-of-pain,faceless-void,ancient-apparition,slardar,ogre-magi,legion-commander,lina,skywrath-mage,lion,phantom-lancer,00:27:10,late game,-20.91,-19927,-34240,-23,0.0
6166215265,ancient-apparition,arc-warden,pudge,viper,enigma,sniper,rubick,windranger,invoker,treant-protector,00:08:21,early game,-9.81,39,-690,-5,1.0
6166215265,ancient-apparition,arc-warden,pudge,viper,enigma,sniper,rubick,windranger,invoker,treant-protector,00:26:17,mid game,-9.81,-3309,-10518,-16,1.0
6166215265,ancient-apparition,arc-warden,pudge,viper,enigma,sniper,rubick,windranger,invoker,treant-protector,00:30:24,late game,-9.81,-5534,-18499,-20,1.0
6166215265,ancient-apparition,arc-warden,pudge,viper,enigma,sniper,rubick,windranger,invoker,treant-protector,00:42:50,superlate game,-9.81,-685,-36898,-26,1.0
6166230978,anti-mage,rubick,centaur-warrunner,lina,mirana,pudge,lifestealer,tiny,kunkka,tinker,00:05:26,early game,-6.96,1366,1204,3,1.0
6166230978,anti-mage,rubick,centaur-warrunner,lina,mirana,pudge,lifestealer,tiny,kunkka,tinker,00:17:17,mid game,-6.96,5065,2544,6,1.0
6166230978,anti-mage,rubick,centaur-warrunner,lina,mirana,pudge,lifestealer,tiny,kunkka,tinker,00:30:34,late game,-6.96,-2412,-5131,-1,1.0
6166230978,anti-mage,rubick,centaur-warrunner,lina,mirana,pudge,lifestealer,tiny,kunkka,tinker,00:54:42,superlate game,-6.96,12677,27620,6,1.0
6166242461,slark,lich,hoodwink,razor,nyx-assassin,wraith-king,treant-protector,medusa,snapfire,legion-commander,00:07:55,early game,11.33,707,995,1,0.0
6166242461,slark,lich,hoodwink,razor,nyx-assassin,wraith-king,treant-protector,medusa,snapfire,legion-commander,00:22:36,mid game,11.33,4668,4893,9,0.0
6166242461,slark,lich,hoodwink,razor,nyx-assassin,wraith-king,treant-protector,medusa,snapfire,legion-commander,00:35:47,late game,11.33,-1706,-4569,3,0.0
6166242461,slark,lich,hoodwink,razor,nyx-assassin,wraith-king,treant-protector,medusa,snapfire,legion-commander,00:46:58,superlate game,11.33,-14726,-26034,1,0.0
6166243273,dazzle,keeper-of-the-light,snapfire,anti-mage,wraith-king,terrorblade,shadow-shaman,lion,clinkz,earthshaker,00:00:15,early game,-2.72,0,0,0,1.0
6166243273,dazzle,keeper-of-the-light,snapfire,anti-mage,wraith-king,terrorblade,shadow-shaman,lion,clinkz,earthshaker,00:25:17,mid game,-2.72,8168,6890,5,1.0
6166243273,dazzle,keeper-of-the-light,snapfire,anti-mage,wraith-king,terrorblade,shadow-shaman,lion,clinkz,earthshaker,00:35:34,late game,-2.72,5762,13320,7,1.0
6166243273,dazzle,keeper-of-the-light,snapfire,anti-mage,wraith-king,terrorblade,shadow-shaman,lion,clinkz,earthshaker,00:40:17,superlate game,-2.72,7823,16150,8,1.0
6166244310,windranger,drow-ranger,silencer,bloodseeker,grimstroke,invoker,anti-mage,dazzle,hoodwink,tidehunter,00:09:58,early game,7.53,2658,2416,4,1.0
6166244310,windranger,drow-ranger,silencer,bloodseeker,grimstroke,invoker,anti-mage,dazzle,hoodwink,tidehunter,00:26:49,mid game,7.53,9790,12290,5,1.0
6166244310,windranger,drow-ranger,silencer,bloodseeker,grimstroke,invoker,anti-mage,dazzle,hoodwink,tidehunter,00:31:13,late game,7.53,8540,9739,2,1.0
6166244310,windranger,drow-ranger,silencer,bloodseeker,grimstroke,invoker,anti-mage,dazzle,hoodwink,tidehunter,00:41:48,superlate game,7.53,17890,19985,4,1.0
6166244865,bloodseeker,undying,underlord,medusa,ogre-magi,snapfire,luna,viper,naga-siren,riki,00:04:33,early game,6.56,289,4,0,1.0
6166244865,bloodseeker,undying,underlord,medusa,ogre-magi,snapfire,luna,viper,naga-siren,riki,00:22:55,mid game,6.56,198,-4346,-8,1.0
6166244865,bloodseeker,undying,underlord,medusa,ogre-magi,snapfire,luna,viper,naga-siren,riki,00:29:48,late game,6.56,124,2384,-8,1.0
6166244865,bloodseeker,undying,underlord,medusa,ogre-magi,snapfire,luna,viper,naga-siren,riki,00:45:48,superlate game,6.56,-2634,-3781,-7,1.0
6166246003,sand-king,dark-willow,storm-spirit,winter-wyvern,spectre,pudge,mars,tinker,invoker,natures-prophet,00:12:31,early game,4.5,-231,-1155,2,0.0
6166246003,sand-king,dark-willow,storm-spirit,winter-wyvern,spectre,pudge,mars,tinker,invoker,natures-prophet,00:23:04,mid game,4.5,-3636,-6202,2,0.0
6166246003,sand-king,dark-willow,storm-spirit,winter-wyvern,spectre,pudge,mars,tinker,invoker,natures-prophet,00:35:13,late game,4.5,-6344,-4042,7,0.0
6166246003,sand-king,dark-willow,storm-spirit,winter-wyvern,spectre,pudge,mars,tinker,invoker,natures-prophet,00:41:08,superlate game,4.5,-13486,-4252,7,0.0
6166246055,pudge,anti-mage,treant-protector,tusk,ancient-apparition,arc-warden,omniknight,enigma,mirana,slark,00:14:55,early game,1.14,2690,6204,10,1.0
6166246055,pudge,anti-mage,treant-protector,tusk,ancient-apparition,arc-warden,omniknight,enigma,mirana,slark,00:21:39,mid game,1.14,7186,10796,16,1.0
6166246055,pudge,anti-mage,treant-protector,tusk,ancient-apparition,arc-warden,omniknight,enigma,mirana,slark,00:33:11,late game,1.14,9307,28242,23,1.0
6166246055,pudge,anti-mage,treant-protector,tusk,ancient-apparition,arc-warden,omniknight,enigma,mirana,slark,00:50:01,superlate game,1.14,20483,56767,35,1.0
6166249194,natures-prophet,pudge,earth-spirit,earthshaker,meepo,lion,invoker,ogre-magi,drow-ranger,gyrocopter,00:12:29,early game,11.32,88,-1591,4,0.0
6166249194,natures-prophet,pudge,earth-spirit,earthshaker,meepo,lion,invoker,ogre-magi,drow-ranger,gyrocopter,00:21:50,mid game,11.32,1301,-2173,7,0.0
6166249194,natures-prophet,pudge,earth-spirit,earthshaker,meepo,lion,invoker,ogre-magi,drow-ranger,gyrocopter,00:36:34,late game,11.32,-6035,-24202,-2,0.0
6166249194,natures-prophet,pudge,earth-spirit,earthshaker,meepo,lion,invoker,ogre-magi,drow-ranger,gyrocopter,00:46:57,superlate game,11.32,-14637,-42380,-9,0.0
6166251573,earthshaker,legion-commander,doom,phantom-assassin,warlock,disruptor,shadow-fiend,leshrac,slardar,slark,00:01:02,early game,0.12,-450,-114,0,0.0
6166251573,earthshaker,legion-commander,doom,phantom-assassin,warlock,disruptor,shadow-fiend,leshrac,slardar,slark,00:22:09,mid game,0.12,-1494,-4707,0,0.0
6166251573,earthshaker,legion-commander,doom,phantom-assassin,warlock,disruptor,shadow-fiend,leshrac,slardar,slark,00:27:43,late game,0.12,5027,7440,7,0.0
6166251573,earthshaker,legion-commander,doom,phantom-assassin,warlock,disruptor,shadow-fiend,leshrac,slardar,slark,00:40:33,superlate game,0.12,15537,20503,14,0.0
6166252322,bane,bloodseeker,legion-commander,arc-warden,mirana,anti-mage,lion,tidehunter,tinker,dark-willow,00:13:36,early game,2.25,-1627,-3267,-9,0.0
6166252322,bane,bloodseeker,legion-commander,arc-warden,mirana,anti-mage,lion,tidehunter,tinker,dark-willow,00:25:23,mid game,2.25,-1923,-4946,-10,0.0
6166252322,bane,bloodseeker,legion-commander,arc-warden,mirana,anti-mage,lion,tidehunter,tinker,dark-willow,00:30:10,late game,2.25,-1542,-5887,-10,0.0
6166252322,bane,bloodseeker,legion-commander,arc-warden,mirana,anti-mage,lion,tidehunter,tinker,dark-willow,00:40:31,superlate game,2.25,7561,2399,-11,0.0
6166254252,puck,sniper,hoodwink,silencer,undying,tidehunter,mirana,queen-of-pain,void-spirit,anti-mage,00:09:20,early game,1.33,-221,-534,-1,0.0
6166254252,puck,sniper,hoodwink,silencer,undying,tidehunter,mirana,queen-of-pain,void-spirit,anti-mage,00:19:37,mid game,1.33,-3027,-5124,0,0.0
6166254252,puck,sniper,hoodwink,silencer,undying,tidehunter,mirana,queen-of-pain,void-spirit,anti-mage,00:35:48,late game,1.33,-5103,-7555,6,0.0
6166254252,puck,sniper,hoodwink,silencer,undying,tidehunter,mirana,queen-of-pain,void-spirit,anti-mage,00:45:11,superlate game,1.33,-21134,-33515,0,0.0
6166255917,dazzle,shadow-shaman,windranger,invoker,juggernaut,riki,lion,spirit-breaker,morphling,phantom-assassin,00:16:17,early game,-16.98,-467,-2478,0,0.0
6166255917,dazzle,shadow-shaman,windranger,invoker,juggernaut,riki,lion,spirit-breaker,morphling,phantom-assassin,00:17:40,mid game,-16.98,-2570,-6686,-4,0.0
6166255917,dazzle,shadow-shaman,windranger,invoker,juggernaut,riki,lion,spirit-breaker,morphling,phantom-assassin,00:35:34,late game,-16.98,-16260,-38901,-20,0.0
6166255917,dazzle,shadow-shaman,windranger,invoker,juggernaut,riki,lion,spirit-breaker,morphling,phantom-assassin,00:42:28,superlate game,-16.98,-26143,-57479,-29,0.0
6166256365,clinkz,luna,spirit-breaker,lion,bane,silencer,shadow-fiend,jakiro,sniper,elder-titan,00:12:22,early game,2.94,-3188,-1389,-5,0.0
6166256365,clinkz,luna,spirit-breaker,lion,bane,silencer,shadow-fiend,jakiro,sniper,elder-titan,00:19:16,mid game,2.94,-4697,-4665,-11,0.0
6166256365,clinkz,luna,spirit-breaker,lion,bane,silencer,shadow-fiend,jakiro,sniper,elder-titan,00:33:08,late game,2.94,-11296,-21523,-21,0.0
6166256365,clinkz,luna,spirit-breaker,lion,bane,silencer,shadow-fiend,jakiro,sniper,elder-titan,00:39:46,superlate game,2.94,-11063,-13777,-19,0.0
6166256852,skywrath-mage,bristleback,sand-king,dragon-knight,sniper,juggernaut,riki,alchemist,lion,huskar,00:07:59,early game,3.76,121,264,0,1.0
6166256852,skywrath-mage,bristleback,sand-king,dragon-knight,sniper,juggernaut,riki,alchemist,lion,huskar,00:18:09,mid game,3.76,-4095,-375,0,1.0
6166256852,skywrath-mage,bristleback,sand-king,dragon-knight,sniper,juggernaut,riki,alchemist,lion,huskar,00:35:56,late game,3.76,10882,25257,12,1.0
6166256852,skywrath-mage,bristleback,sand-king,dragon-knight,sniper,juggernaut,riki,alchemist,lion,huskar,00:39:59,superlate game,3.76,19658,42982,17,1.0
6166260417,phantom-lancer,ogre-magi,bristleback,skywrath-mage,slark,enigma,luna,storm-spirit,keeper-of-the-light,pudge,00:11:59,early game,-1.48,-4963,-3408,-7,0.0
6166260417,phantom-lancer,ogre-magi,bristleback,skywrath-mage,slark,enigma,luna,storm-spirit,keeper-of-the-light,pudge,00:21:32,mid game,-1.48,-12112,-18068,-21,0.0
6166260417,phantom-lancer,ogre-magi,bristleback,skywrath-mage,slark,enigma,luna,storm-spirit,keeper-of-the-light,pudge,00:34:12,late game,-1.48,-28788,-42118,-33,0.0
6166260417,phantom-lancer,ogre-magi,bristleback,skywrath-mage,slark,enigma,luna,storm-spirit,keeper-of-the-light,pudge,00:40:45,superlate game,-1.48,-36175,-49374,-38,0.0
6166260560,death-prophet,kunkka,dawnbreaker,ancient-apparition,windranger,faceless-void,techies,sniper,razor,winter-wyvern,00:11:41,early game,-11.88,-1178,-2134,-8,0.0
6166260560,death-prophet,kunkka,dawnbreaker,ancient-apparition,windranger,faceless-void,techies,sniper,razor,winter-wyvern,00:20:11,mid game,-11.88,-2599,-5014,-9,0.0
6166260560,death-prophet,kunkka,dawnbreaker,ancient-apparition,windranger,faceless-void,techies,sniper,razor,winter-wyvern,00:32:41,late game,-11.88,-13681,-25897,-20,0.0
6166260560,death-prophet,kunkka,dawnbreaker,ancient-apparition,windranger,faceless-void,techies,sniper,razor,winter-wyvern,00:42:56,superlate game,-11.88,-19642,-33746,-26,0.0
6166260712,monkey-king,naga-siren,void-spirit,lina,undying,warlock,juggernaut,sniper,windranger,razor,00:13:35,early game,-0.58,84,2038,4,0.0
6166260712,monkey-king,naga-siren,void-spirit,lina,undying,warlock,juggernaut,sniper,windranger,razor,00:20:57,mid game,-0.58,-5630,-5373,2,0.0
6166260712,monkey-king,naga-siren,void-spirit,lina,undying,warlock,juggernaut,sniper,windranger,razor,00:32:11,late game,-0.58,-1633,-1018,8,0.0
6166260712,monkey-king,naga-siren,void-spirit,lina,undying,warlock,juggernaut,sniper,windranger,razor,00:40:17,superlate game,-0.58,-10650,-22855,1,0.0
6166261130,lion,night-stalker,keeper-of-the-light,phantom-lancer,dark-seer,monkey-king,natures-prophet,vengeful-spirit,skywrath-mage,chaos-knight,00:15:56,early game,3.17,-5313,-7244,-7,0.0
6166261130,lion,night-stalker,keeper-of-the-light,phantom-lancer,dark-seer,monkey-king,natures-prophet,vengeful-spirit,skywrath-mage,chaos-knight,00:22:17,mid game,3.17,-2353,-1296,-2,0.0
6166261130,lion,night-stalker,keeper-of-the-light,phantom-lancer,dark-seer,monkey-king,natures-prophet,vengeful-spirit,skywrath-mage,chaos-knight,00:32:47,late game,3.17,-10734,-15705,-3,0.0
6166261130,lion,night-stalker,keeper-of-the-light,phantom-lancer,dark-seer,monkey-king,natures-prophet,vengeful-spirit,skywrath-mage,chaos-knight,00:38:40,superlate game,3.17,-22895,-35310,-8,0.0
6166262109,lion,treant-protector,slark,arc-warden,queen-of-pain,ursa,windranger,pudge,sniper,disruptor,00:15:49,early game,-0.43,-6026,-9124,-14,1.0
6166262109,lion,treant-protector,slark,arc-warden,queen-of-pain,ursa,windranger,pudge,sniper,disruptor,00:20:15,mid game,-0.43,-7550,-8161,-16,1.0
6166262109,lion,treant-protector,slark,arc-warden,queen-of-pain,ursa,windranger,pudge,sniper,disruptor,00:32:59,late game,-0.43,-8981,-17386,-20,1.0
6166262109,lion,treant-protector,slark,arc-warden,queen-of-pain,ursa,windranger,pudge,sniper,disruptor,00:39:42,superlate game,-0.43,-2619,-6041,-18,1.0
6166262420,lone-druid,lion,medusa,ancient-apparition,lifestealer,sniper,axe,monkey-king,ogre-magi,bounty-hunter,00:15:31,early game,-2.52,772,3784,7,0.0
6166262420,lone-druid,lion,medusa,ancient-apparition,lifestealer,sniper,axe,monkey-king,ogre-magi,bounty-hunter,00:17:02,mid game,-2.52,1769,3914,6,0.0
6166262420,lone-druid,lion,medusa,ancient-apparition,lifestealer,sniper,axe,monkey-king,ogre-magi,bounty-hunter,00:35:00,late game,-2.52,-992,2164,8,0.0
6166262420,lone-druid,lion,medusa,ancient-apparition,lifestealer,sniper,axe,monkey-king,ogre-magi,bounty-hunter,00:38:52,superlate game,-2.52,-3681,-2482,8,0.0
6166263027,disruptor,dark-seer,sniper,tiny,chaos-knight,silencer,hoodwink,shadow-shaman,phantom-lancer,slardar,00:02:18,early game,16.81,939,276,1,1.0
6166263027,disruptor,dark-seer,sniper,tiny,chaos-knight,silencer,hoodwink,shadow-shaman,phantom-lancer,slardar,00:17:05,mid game,16.81,4791,5791,3,1.0
6166263027,disruptor,dark-seer,sniper,tiny,chaos-knight,silencer,hoodwink,shadow-shaman,phantom-lancer,slardar,00:35:14,late game,16.81,6100,6741,-2,1.0
6166263027,disruptor,dark-seer,sniper,tiny,chaos-knight,silencer,hoodwink,shadow-shaman,phantom-lancer,slardar,00:39:25,superlate game,16.81,14937,15628,-2,1.0
6166264080,techies,invoker,tiny,slardar,phantom-assassin,disruptor,drow-ranger,mirana,queen-of-pain,dawnbreaker,00:11:44,early game,7.12,-1928,-4489,-11,0.0
6166264080,techies,invoker,tiny,slardar,phantom-assassin,disruptor,drow-ranger,mirana,queen-of-pain,dawnbreaker,00:18:36,mid game,7.12,-3449,-6967,-14,0.0
6166264080,techies,invoker,tiny,slardar,phantom-assassin,disruptor,drow-ranger,mirana,queen-of-pain,dawnbreaker,00:35:19,late game,7.12,-20752,-34856,-35,0.0
6166264080,techies,invoker,tiny,slardar,phantom-assassin,disruptor,drow-ranger,mirana,queen-of-pain,dawnbreaker,00:39:02,superlate game,7.12,-17260,-30132,-35,0.0
6166264479,techies,lion,skywrath-mage,slardar,medusa,pudge,tidehunter,templar-assassin,shadow-fiend,doom,00:16:11,early game,-10.11,-347,-2101,9,0.0
6166264479,techies,lion,skywrath-mage,slardar,medusa,pudge,tidehunter,templar-assassin,shadow-fiend,doom,00:22:41,mid game,-10.11,-2644,-6119,7,0.0
6166264479,techies,lion,skywrath-mage,slardar,medusa,pudge,tidehunter,templar-assassin,shadow-fiend,doom,00:27:08,late game,-10.11,-14325,-28579,-3,0.0
6166264479,techies,lion,skywrath-mage,slardar,medusa,pudge,tidehunter,templar-assassin,shadow-fiend,doom,00:40:21,superlate game,-10.11,-31537,-74477,-30,0.0
6166265155,sven,monkey-king,bane,pangolier,lina,skywrath-mage,hoodwink,tiny,riki,medusa,00:01:36,early game,1.89,-199,289,0,1.0
6166265155,sven,monkey-king,bane,pangolier,lina,skywrath-mage,hoodwink,tiny,riki,medusa,00:26:12,mid game,1.89,6548,8465,-1,1.0
6166265155,sven,monkey-king,bane,pangolier,lina,skywrath-mage,hoodwink,tiny,riki,medusa,00:28:30,late game,1.89,5582,4916,-3,1.0
6166265155,sven,monkey-king,bane,pangolier,lina,skywrath-mage,hoodwink,tiny,riki,medusa,00:37:18,superlate game,1.89,15478,28121,2,1.0
6166265468,techies,void-spirit,tidehunter,medusa,lion,lich,abaddon,dazzle,monkey-king,pangolier,00:05:20,early game,-1.23,-1189,-1059,-1,0.0
6166265468,techies,void-spirit,tidehunter,medusa,lion,lich,abaddon,dazzle,monkey-king,pangolier,00:18:29,mid game,-1.23,-5348,-6849,-12,0.0
6166265468,techies,void-spirit,tidehunter,medusa,lion,lich,abaddon,dazzle,monkey-king,pangolier,00:30:04,late game,-1.23,-24957,-36316,-30,0.0
6166265468,techies,void-spirit,tidehunter,medusa,lion,lich,abaddon,dazzle,monkey-king,pangolier,00:39:27,superlate game,-1.23,-23782,-37258,-32,0.0
6166265629,ursa,shadow-shaman,ogre-magi,pangolier,snapfire,warlock,phoenix,bounty-hunter,phantom-assassin,shadow-fiend,00:02:43,early game,4.68,-38,59,0,1.0
6166265629,ursa,shadow-shaman,ogre-magi,pangolier,snapfire,warlock,phoenix,bounty-hunter,phantom-assassin,shadow-fiend,00:25:55,mid game,4.68,5819,7197,14,1.0
6166265629,ursa,shadow-shaman,ogre-magi,pangolier,snapfire,warlock,phoenix,bounty-hunter,phantom-assassin,shadow-fiend,00:36:12,late game,4.68,11304,19147,20,1.0
6166265629,ursa,shadow-shaman,ogre-magi,pangolier,snapfire,warlock,phoenix,bounty-hunter,phantom-assassin,shadow-fiend,00:39:13,superlate game,4.68,14674,29443,24,1.0
6166268241,sniper,ancient-apparition,naga-siren,invoker,witch-doctor,ogre-magi,brewmaster,lone-druid,razor,queen-of-pain,00:08:54,early game,10.09,1929,-597,2,1.0
6166268241,sniper,ancient-apparition,naga-siren,invoker,witch-doctor,ogre-magi,brewmaster,lone-druid,razor,queen-of-pain,00:26:34,mid game,10.09,-1690,-2751,4,1.0
6166268241,sniper,ancient-apparition,naga-siren,invoker,witch-doctor,ogre-magi,brewmaster,lone-druid,razor,queen-of-pain,00:36:44,late game,10.09,2617,6904,8,1.0
6166268241,sniper,ancient-apparition,naga-siren,invoker,witch-doctor,ogre-magi,brewmaster,lone-druid,razor,queen-of-pain,00:38:10,superlate game,10.09,5194,12453,10,1.0
6166268437,void-spirit,slardar,lich,faceless-void,axe,phantom-assassin,medusa,lion,vengeful-spirit,brewmaster,00:14:09,early game,1.21,2048,976,3,0.0
6166268437,void-spirit,slardar,lich,faceless-void,axe,phantom-assassin,medusa,lion,vengeful-spirit,brewmaster,00:19:09,mid game,1.21,6199,4432,7,0.0
6166268437,void-spirit,slardar,lich,faceless-void,axe,phantom-assassin,medusa,lion,vengeful-spirit,brewmaster,00:31:25,late game,1.21,737,-11874,5,0.0
6166268437,void-spirit,slardar,lich,faceless-void,axe,phantom-assassin,medusa,lion,vengeful-spirit,brewmaster,00:37:12,superlate game,1.21,-19759,-40207,-6,0.0
6166269017,monkey-king,pudge,crystal-maiden,mars,outworld-destroyer,juggernaut,lina,viper,natures-prophet,skywrath-mage,00:08:42,early game,0.66,-147,-60,-4,1.0
6166269017,monkey-king,pudge,crystal-maiden,mars,outworld-destroyer,juggernaut,lina,viper,natures-prophet,skywrath-mage,00:26:09,mid game,0.66,8903,15658,3,1.0
6166269017,monkey-king,pudge,crystal-maiden,mars,outworld-destroyer,juggernaut,lina,viper,natures-prophet,skywrath-mage,00:32:52,late game,0.66,18070,34403,9,1.0
6166269017,monkey-king,pudge,crystal-maiden,mars,outworld-destroyer,juggernaut,lina,viper,natures-prophet,skywrath-mage,00:37:01,superlate game,0.66,25177,48221,16,1.0
